dmu_id,farmer_id,year,variety,operation_label,factor_group,active_substance,product,dose_kg_ha,covered_area_ha,dmu_area_ha,dmu_production_t,active_substance_kg_total,active_substance_kg_ha,active_substance_kg_tonne
C8_2022,C8,2022,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,12.5,58.32,323.9088,3.125,0.05358367626886145,0.009647777399070356
C8_2022,C8,2022,PVL 136 IT,herbicide,herbicide,Bentazone,Baza,0.96,12.5,58.32,323.9088,12.0,0.205761316872428,0.037047465212430165
C8_2022,C8,2022,PVL 136 IT,herbicide,herbicide,MCPA,Herbinexa,0.5,12.5,58.32,323.9088,6.25,0.1071673525377229,0.019295554798140713
C8_2022,C8,2022,Ronaldo,herbicide,herbicide,Bentazone,Kaos,1.92,32.5,58.32,323.9088,62.4,1.0699588477366255,0.19264681910463685
C8_2022,C8,2022,Ronaldo,herbicide,herbicide,MCPA,Herbinexa,0.5,32.5,58.32,323.9088,16.25,0.27863511659807955,0.05016844247516585
C8_2022,C8,2022,Gládio,herbicide,herbicide,Bentazone,Benta,0.96,12.5,58.32,323.9088,12.0,0.205761316872428,0.037047465212430165
C8_2022,C8,2022,Gládio,herbicide,herbicide,MCPA,Herbinexa,0.5,12.5,58.32,323.9088,6.25,0.1071673525377229,0.019295554798140713
C8_2022,C8,2022,PVL 136 IT,pesticide,pesticide_insecticide,Flonicamid,Teppeki,0.12,12.5,58.32,323.9088,1.5,0.0257201646090535,0.004630933151553771
C8_2022,C8,2022,Ronaldo,pesticide,pesticide_insecticide,Flonicamid,Teppeki,0.12,32.5,58.32,323.9088,3.9,0.0668724279835391,0.012040426194039803
C8_2022,C8,2022,Gládio,pesticide,pesticide_insecticide,Flonicamid,Teppeki,0.12,12.5,58.32,323.9088,1.5,0.0257201646090535,0.004630933151553771
C8_2022,C8,2022,Elettra,pesticide,pesticide_insecticide,Flonicamid,Teppeki,0.12,0.82,58.32,323.9088,0.09839999999999999,0.0016872427983539093,0.0003037892147419273
C8_2022,C8,2022,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,12.5,58.32,323.9088,3.125,0.05358367626886145,0.009647777399070356
C8_2023,C8,2023,PVL 136 IT,herbicide,herbicide,Benzobicyclon,Avanza,0.3,17.3,58.04,334.3764,5.19,0.089421088904204,0.015521430340179512
C8_2023,C8,2023,Leonardo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,10.0,58.04,334.3764,1.6,0.027567195037904894,0.004785026694467672
C8_2023,C8,2023,Leonardo,herbicide,herbicide,Profoxydim,Aura,0.15,10.0,58.04,334.3764,1.5,0.025844245348035838,0.004485962526063442
C8_2023,C8,2023,Leonardo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,10.0,58.04,334.3764,0.3,0.005168849069607168,0.0008971925052126884
C8_2023,C8,2023,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,37.8,58.04,334.3764,9.45,0.16281874569262578,0.028261563914199685
C8_2023,C8,2023,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,37.8,58.04,334.3764,1.134,0.01953824948311509,0.003391387669703962
C8_2023,C8,2023,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,37.8,58.04,334.3764,6.048,0.1042039972432805,0.0180874009050878
C8_2023,C8,2023,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,37.8,58.04,334.3764,9.45,0.16281874569262578,0.028261563914199685
C8_2023,C8,2023,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,37.8,58.04,334.3764,1.134,0.01953824948311509,0.003391387669703962
C8_2023,C8,2023,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,37.8,58.04,334.3764,6.048,0.1042039972432805,0.0180874009050878
C8_2023,C8,2023,PVL 136 IT,herbicide,herbicide,MCPA,Herbinexa,0.5,37.8,58.04,334.3764,18.9,0.32563749138525155,0.05652312782839937
C8_2023,C8,2023,Selénio,herbicide,herbicide,MCPA,Herbinexa,0.5,5.9,58.04,334.3764,2.95,0.05082701585113715,0.00882239296792477
C8_2023,C8,2023,PVL 136 IT,herbicide,herbicide,Bentazone,Kaos,1.92,37.8,58.04,334.3764,72.576,1.2504479669193658,0.21704881086105357
C8_2023,C8,2023,Selénio,herbicide,herbicide,Bentazone,Kaos,1.92,5.9,58.04,334.3764,11.328,0.19517574086836664,0.033877988996831115
C8_2023,C8,2023,PVL 136 IT,pesticide,pesticide_insecticide,Bacillus thuringiensis,Dipel DF,0.54,37.8,58.04,334.3764,20.412,0.35168849069607167,0.06104497805467132
C8_2023,C8,2023,PVL 136 IT,pesticide,pesticide_insecticide,Flonicamid,Teppeki,0.12,37.8,58.04,334.3764,4.536,0.07815299793246036,0.013565550678815848
C8_2023,C8,2023,Leonardo,pesticide,pesticide_insecticide,Flonicamid,Teppeki,0.12,14.34,58.04,334.3764,1.7207999999999999,0.029648518263266713,0.005146296209899981
C8_2023,C8,2023,Selénio,pesticide,pesticide_insecticide,Flonicamid,Teppeki,0.12,5.9,58.04,334.3764,0.708,0.012198483804272915,0.0021173743123019447
C8_2024,C8,2024,Selénio,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,4.0,59.120000000000005,233.6194,0.64,0.010825439783491203,0.002739498517674474
C8_2024,C8,2024,Ronaldo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,17.2,59.120000000000005,233.6194,2.752,0.04654939106901217,0.011779843626000236
C8_2024,C8,2024,Ronaldo,herbicide,herbicide,Profoxydim,Aura,0.15,17.2,59.120000000000005,233.6194,2.5799999999999996,0.04364005412719891,0.011043603399375221
C8_2024,C8,2024,Ronaldo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,17.2,59.120000000000005,233.6194,0.516,0.008728010825439784,0.0022087206798750447
C8_2024,C8,2024,Leonardo,herbicide,herbicide,Cyhalofop-butyl + Florpyrauxifen-benzyl,Agixa,0.7,25.42,59.120000000000005,233.6194,17.794,0.3009810554803789,0.07616661972421811
C8_2024,C8,2024,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,12.5,59.120000000000005,233.6194,2.0,0.03382949932341001,0.008560932867732731
C8_2024,C8,2024,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,12.5,59.120000000000005,233.6194,3.125,0.052858592692828145,0.01337645760583239
C8_2024,C8,2024,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,12.5,59.120000000000005,233.6194,0.375,0.006343031123139377,0.001605174912699887
C8_2024,C8,2024,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,12.5,59.120000000000005,233.6194,2.0,0.03382949932341001,0.008560932867732731
C8_2024,C8,2024,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,12.5,59.120000000000005,233.6194,3.125,0.052858592692828145,0.01337645760583239
C8_2024,C8,2024,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,12.5,59.120000000000005,233.6194,0.375,0.006343031123139377,0.001605174912699887
C8_2024,C8,2024,Leonardo,fungicide,fungicide,Azoxystrobin,Amistar Top,0.36,25.42,59.120000000000005,233.6194,9.151200000000001,0.15479025710419486,0.039171404429597885
D1_2022,D1,2022,Leonardo,herbicide,herbicide,Pendimetalina,Activus Caps,1.0,12.25,12.25,16.66,12.25,1.0,0.7352941176470588
D1_2022,D1,2022,Leonardo,herbicide,herbicide,Profoxydim,Oristar,0.47,11.5,12.25,16.66,5.404999999999999,0.44122448979591833,0.3244297719087635
D1_2022,D1,2022,Leonardo,fungicide,fungicide,Chlorothalonil,Splash,0.59,12.25,12.25,16.66,7.2275,0.59,0.4338235294117647
D1_2022,D1,2022,Leonardo,herbicide,herbicide,Profoxydim,Profistar,0.15,12.25,12.25,16.66,1.8375,0.15,0.11029411764705882
D1_2022,D1,2022,Leonardo,herbicide,herbicide,Azimsulfuron,Gulliver,0.04,6.0,12.25,16.66,0.24,0.019591836734693877,0.014405762304921969
D1_2022,D1,2022,Leonardo,herbicide,herbicide,Halosulfuron,Permit,0.05,12.25,12.25,16.66,0.6125,0.05,0.03676470588235294
D1_2022,D1,2022,Leonardo,herbicide,herbicide,MCPA,Herbinexa,0.5,12.25,12.25,16.66,6.125,0.5,0.3676470588235294
D1_2022,D1,2022,Leonardo,fungicide,fungicide,Azoxystrobin,Amistar Top,0.36,12.25,12.25,16.66,4.41,0.36,0.2647058823529412
D1_2022,D1,2022,Leonardo,pesticide,pesticide_insecticide,Flonicamid,Teppeki,0.12,4.2,12.25,16.66,0.504,0.04114285714285714,0.030252100840336135
D1_2023,D1,2023,Carnaroli,herbicide,herbicide,Benzobicyclon,Avanza,0.3,17.99,17.99,88.151,5.396999999999999,0.3,0.061224489795918366
D1_2023,D1,2023,Carnaroli,herbicide,herbicide,Sodium lauryl ether diglycol sulfate,Biopower,0.14,17.99,17.99,88.151,2.5186,0.14,0.028571428571428574
D1_2023,D1,2023,Carnaroli,herbicide,herbicide,Bispyribac-sodium,Nominee,0.03,17.99,17.99,88.151,0.5397,0.03,0.006122448979591836
D1_2023,D1,2023,Carnaroli,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,17.99,17.99,88.151,0.5397,0.03,0.006122448979591836
D1_2023,D1,2023,Carnaroli,herbicide,herbicide,Azimsulfuron,Gulliver,0.04,17.99,17.99,88.151,0.7195999999999999,0.04,0.008163265306122448
D1_2023,D1,2023,Carnaroli,herbicide,herbicide,Halosulfuron,Permit,0.05,17.99,17.99,88.151,0.8995,0.05,0.01020408163265306
D1_2023,D1,2023,Carnaroli,herbicide,herbicide,MCPA,Herbinexa,0.5,17.99,17.99,88.151,8.995,0.5,0.10204081632653061
D1_2023,D1,2023,Carnaroli,pesticide,pesticide_insecticide,Flonicamid,Afinto,0.12,17.99,17.99,88.151,2.1588,0.12,0.024489795918367346
D1_2024,D1,2024,Ronaldo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,13.0,24.8,137.368,2.08,0.08387096774193549,0.015141808863781959
D1_2024,D1,2024,Ronaldo,herbicide,herbicide,Profoxydim,Aura,0.15,13.0,24.8,137.368,1.95,0.07862903225806452,0.014195445809795586
D1_2024,D1,2024,Ronaldo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,13.0,24.8,137.368,0.39,0.015725806451612902,0.0028390891619591175
D1_2024,D1,2024,Leonardo,herbicide,herbicide,Cyhalofop-butyl + Florpyrauxifen-benzyl,Agixa,0.7,25.42,24.8,137.368,17.794,0.7175,0.1295352629433347
D1_2024,D1,2024,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,1.8,24.8,137.368,0.28800000000000003,0.011612903225806452,0.00209655815036981
D1_2024,D1,2024,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,1.8,24.8,137.368,0.45,0.018145161290322582,0.0032758721099528276
D1_2024,D1,2024,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,1.8,24.8,137.368,0.054,0.0021774193548387095,0.0003931046531943393
D1_2024,D1,2024,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,1.8,24.8,137.368,0.28800000000000003,0.011612903225806452,0.00209655815036981
D1_2024,D1,2024,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,1.8,24.8,137.368,0.45,0.018145161290322582,0.0032758721099528276
D1_2024,D1,2024,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,1.8,24.8,137.368,0.054,0.0021774193548387095,0.0003931046531943393
D1_2024,D1,2024,Leonardo,fungicide,fungicide,Azoxystrobin,Amistar Top,0.36,25.42,24.8,137.368,9.151200000000001,0.36900000000000005,0.06661813522800071
D2_2022,D2,2022,Luna CL,herbicide,herbicide,Pendimetalina,Activus Caps,1.0,18.21,18.21,22.3983,18.21,1.0,0.8130081300813009
D2_2022,D2,2022,Luna CL,herbicide,herbicide,Profoxydim,Oristar,0.47,18.21,18.21,22.3983,8.5587,0.47,0.3821138211382114
D2_2022,D2,2022,Luna CL,fungicide,fungicide,Chlorothalonil,Splash,0.59,18.21,18.21,22.3983,10.7439,0.59,0.4796747967479675
D2_2022,D2,2022,Luna CL,herbicide,herbicide,Imazamox,Beyond,0.04,18.21,18.21,22.3983,0.7284,0.04,0.032520325203252036
D2_2022,D2,2022,Luna CL,herbicide,herbicide,Profoxydim,Profistar,0.15,18.21,18.21,22.3983,2.7315,0.15,0.12195121951219513
D2_2022,D2,2022,Luna CL,herbicide,herbicide,Bispyribac-sodium,Nominee,0.03,18.21,18.21,22.3983,0.5463,0.03,0.024390243902439025
D2_2022,D2,2022,Luna CL,herbicide,herbicide,Sodium lauryl ether diglycol sulfate,Biopower,0.14,18.21,18.21,22.3983,2.5494000000000003,0.14,0.11382113821138214
D2_2022,D2,2022,Luna CL,herbicide,herbicide,Halosulfuron,Permit,0.05,18.21,18.21,22.3983,0.9105000000000001,0.05,0.04065040650406505
D2_2023,D2,2023,Luna CL,herbicide,herbicide,Benzobicyclon,Avanza,0.3,18.22,18.22,88.1848,5.465999999999999,0.3,0.06198347107438016
D2_2023,D2,2023,Luna CL,herbicide,herbicide,Bispyribac-sodium,Nominee,0.03,18.22,18.22,88.1848,0.5466,0.03,0.006198347107438017
D2_2023,D2,2023,Luna CL,herbicide,herbicide,Sodium lauryl ether diglycol sulfate,Biopower,0.14,18.22,18.22,88.1848,2.5508,0.14,0.028925619834710748
D2_2023,D2,2023,Luna CL,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,18.22,18.22,88.1848,0.5466,0.03,0.006198347107438017
D2_2023,D2,2023,Luna CL,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,18.22,18.22,88.1848,2.9152,0.16,0.03305785123966942
D2_2023,D2,2023,Luna CL,herbicide,herbicide,Profoxydim,Aura,0.15,18.22,18.22,88.1848,2.7329999999999997,0.15,0.03099173553719008
D2_2023,D2,2023,Luna CL,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,18.22,18.22,88.1848,0.5466,0.03,0.006198347107438017
D2_2023,D2,2023,Luna CL,herbicide,herbicide,Imazamox,Beyond,0.04,18.22,18.22,88.1848,0.7288,0.04,0.008264462809917356
D2_2023,D2,2023,Luna CL,pesticide,pesticide_insecticide,Flonicamid,Afinto,0.12,18.22,18.22,88.1848,2.1864,0.12,0.024793388429752067
D2_2023,D2,2023,Luna CL,fungicide,fungicide,Azoxystrobin,Amistar Top,0.36,18.22,18.22,88.1848,6.5592,0.36,0.0743801652892562
D2_2024,D2,2024,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,18.22,18.22,123.34939999999999,2.9152,0.16,0.023633677991137372
D2_2024,D2,2024,PVL 136 IT,herbicide,herbicide,Profoxydim,Aura,0.15,18.22,18.22,123.34939999999999,2.7329999999999997,0.15,0.022156573116691284
D2_2024,D2,2024,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,18.22,18.22,123.34939999999999,0.5466,0.03,0.004431314623338257
D2_2024,D2,2024,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,18.22,18.22,123.34939999999999,2.9152,0.16,0.023633677991137372
D2_2024,D2,2024,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,18.22,18.22,123.34939999999999,4.555,0.25,0.03692762186115214
D2_2024,D2,2024,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,18.22,18.22,123.34939999999999,0.5466,0.03,0.004431314623338257
D2_2024,D2,2024,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,18.22,18.22,123.34939999999999,2.9152,0.16,0.023633677991137372
D2_2024,D2,2024,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,18.22,18.22,123.34939999999999,4.555,0.25,0.03692762186115214
D2_2024,D2,2024,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,18.22,18.22,123.34939999999999,0.5466,0.03,0.004431314623338257
NT1_2023,NT1,2023,Velox,herbicide,herbicide,Glyphosate,Roundup Ultramax,0.05,14.92,14.92,96.8308,0.746,0.05,0.007704160246533128
NT1_2023,NT1,2023,Velox,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,14.92,14.92,96.8308,0.4476,0.03,0.004622496147919877
NT1_2023,NT1,2023,Velox,herbicide,herbicide,Azimsulfuron,Gulliver,0.04,14.92,14.92,96.8308,0.5968,0.04,0.0061633281972265025
NT1_2024,NT1,2024,Ronaldo,herbicide,herbicide,Glyphosate,Satelite,0.05,37.9,37.9,269.469,1.895,0.05,0.007032348804500704
NT1_2024,NT1,2024,Ronaldo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,37.9,37.9,269.469,1.137,0.030000000000000002,0.0042194092827004225
NT1_2024,NT1,2024,Ronaldo,herbicide,herbicide,Profoxydim,Aura,0.15,37.9,37.9,269.469,5.685,0.15,0.02109704641350211
NT1_2024,NT1,2024,Ronaldo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,37.9,37.9,269.469,6.064,0.16,0.02250351617440225
NT1_2024,NT1,2024,Ronaldo,herbicide,herbicide,Bentazone,Baza,0.96,37.9,37.9,269.469,36.384,0.9600000000000001,0.13502109704641352
NT2_2022,NT2,2022,Luna CL,herbicide,herbicide,Clomazona ,Command,0.36,20.42,20.42,83.10940000000001,7.3512,0.36,0.08845208845208845
NT2_2022,NT2,2022,Luna CL,herbicide,herbicide,Imazamox,Beyond,0.04,20.42,20.42,83.10940000000001,0.8168000000000001,0.04,0.009828009828009828
NT2_2022,NT2,2022,Luna CL,herbicide,herbicide,Cyhalofop-butyl,Clincher Plus,0.3,20.42,20.42,83.10940000000001,6.126,0.3,0.07371007371007371
NT2_2022,NT2,2022,Luna CL,herbicide,herbicide,Imazamox,Beyond,0.04,20.42,20.42,83.10940000000001,0.8168000000000001,0.04,0.009828009828009828
NT2_2022,NT2,2022,Luna CL,herbicide,herbicide,Profoxydim,Aura,0.15,20.42,20.42,83.10940000000001,3.063,0.15,0.036855036855036855
NT2_2022,NT2,2022,Luna CL,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,20.42,20.42,83.10940000000001,3.2672000000000003,0.16,0.03931203931203931
NT2_2023,NT2,2023,PVL 136 IT,herbicide,herbicide,Glyphosate,Touchdown,1.5,20.19,20.19,147.5889,30.285000000000004,1.5,0.20519835841313272
NT2_2023,NT2,2023,PVL 136 IT,herbicide,herbicide,Sodium lauryl ether diglycol sulfate,Biopower,0.14,20.19,20.19,147.5889,2.8266000000000004,0.14,0.01915184678522572
NT2_2023,NT2,2023,PVL 136 IT,herbicide,herbicide,Clomazona ,Centium,0.36,20.19,20.19,147.5889,7.2684,0.36,0.049247606019151846
NT2_2023,NT2,2023,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,20.19,20.19,147.5889,5.0475,0.25,0.03419972640218879
NT2_2023,NT2,2023,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,20.19,20.19,147.5889,0.6057,0.03,0.004103967168262654
NT2_2023,NT2,2023,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,20.19,20.19,147.5889,3.2304000000000004,0.16,0.021887824897400824
NT2_2023,NT2,2023,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,20.19,20.19,147.5889,5.0475,0.25,0.03419972640218879
NT2_2023,NT2,2023,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,20.19,20.19,147.5889,0.6057,0.03,0.004103967168262654
NT2_2023,NT2,2023,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,20.19,20.19,147.5889,3.2304000000000004,0.16,0.021887824897400824
NT2_2024,NT2,2024,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,20.19,20.19,96.3063,5.0475,0.25,0.052410901467505246
NT2_2024,NT2,2024,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,20.19,20.19,96.3063,0.6057,0.03,0.006289308176100629
NT2_2024,NT2,2024,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,20.19,20.19,96.3063,3.2304000000000004,0.16,0.03354297693920336
NT2_2024,NT2,2024,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,20.19,20.19,96.3063,5.0475,0.25,0.052410901467505246
NT2_2024,NT2,2024,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,20.19,20.19,96.3063,0.6057,0.03,0.006289308176100629
NT2_2024,NT2,2024,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,20.19,20.19,96.3063,3.2304000000000004,0.16,0.03354297693920336
